#  file: fmRawProjectAuthors2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in Sep of 2013
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT fp.project_id, fp.projectname_short, fpa.author_name, fpa.author_role 
#  FROM `fm_project_authors` fpa, fm_projects fp 
#  WHERE fp.datasource_id=387
#  AND fpa.datasource_id=387
#  AND fpa.project_id = fp.project_id
#  ORDER BY fp.project_id
#
#  datasource_id = 387 is the Sep 2013 run on freshmeat.
project_id	projectname_short	author_name	author_role
37676	gtick    	Roland Stigge	Owner
37679	mutt_vc_query    	Andrew Hsu	Owner
37681	iet    	Rok Papez	Owner
37685	dbexpsyb    	visoco	Owner
37687	sqlprofiler    	Serge Huber	Owner
37688	janebuilder    	jeff covey	Owner
37689	filtamp    	Calin Culianu	Owner
37690	interceptor    	kastrolog	Owner
37692	autopatch_psg    	drz	Owner
37694	uic    	Thomas Zander	Owner
37697	uedit    	Joost Markerink	Owner
37698	zire-photo    	Adam Mayer	Owner
37700	halogen    	linux	Owner
37702	thinstation    	Paolo Salvan	Owner
37703	jpatch    	linux	Owner
37706	sgrviewer    	Slawomir Grzybowski	Owner
37707	dietlinux    	Mathias Schindler	Owner
37707	dietlinux    	Bernd 'Aard' Wachter	Owner
37709	ejbdataprovider    	Elegant MicroWeb	Owner
37711	yed    	Nomad	Owner
37712	audiality    	David Olofson	Owner
37713	zgc    	Morten W. Petersen	Owner
37716	HRJobs    	Carsten Bleek	Owner
37717	tk5    	Bob Parnass, AJ9S	Owner
37718	wot    	Kris Kumler	Owner
37720	bie    	Greg Fast	project admin
37721	yample    	perbu	Owner
37723	dailypage    	Fernando de Alcantara Correia	Owner
37726	ngl    	Vincent Caron	Owner
37727	nui    	Vincent Caron	Owner
37733	scraper    	Glenn Wood	Owner
37738	mp4web    	César González	Owner
37741	joscar    	Keith Lea	Owner
37743	libtextcat    	Frank Scheelen	Owner
37744	netdisco    	Bill Fenner	Lead Developer
37744	netdisco    	Jens Carlberg	Developer
37744	netdisco    	MaxSlug	Owner
37745	cl-readline    	Nikodemus Siivola	Owner
37749	mytables    	Arnaldo de Moraes Pereira	Owner
37750	alana    	Markus Triska	Owner
37752	libdvdnav    	James Courtier-Dutton	Owner
37754	qform    	Dave Glasser	Owner
37755	geexbox    	Mathieu SCHROETER	Owner
37760	freepia    	the2nd	Owner
37763	athenacl    	flexatone	Owner
37769	fnfx    	Timo Hoenig	Owner
37770	extensiblemessagingplatformanti-spamfilter    	EMP4601	Owner
37771	speakhtml    	Niklas Olmes	Owner
37772	ruby-borges    	Eric Hodel	Owner
37773	myppp    	Madzilla	Owner
37774	webplayer    	Eric Hodel	Owner
37775	firepass    	Alex Dyatlov	Owner
37778	tklspell    	Eleonora	Owner
37788	telbook    	Torsten Schoenfeld	Owner
37790	pjbvfs    	marquee	Owner
37794	rware    	Readerware Corporation	Owner
37799	ejbspaces    	stabba	Owner
37803	gabadec    	Jean Delvare	Owner
37804	ibgs    	Christoph Bauer	Owner
37806	tagfilter    	Milosz Derezynski	Owner
37807	webeater    	Mastilovic Aleksandar	Owner
37810	acpi4asus    	Julien Lerouge	Owner
37811	f-watch    	frank	Owner
37813	8rdavcore    	Hasw	Owner
37814	smls    	François-Xavier Le Bail	Owner
37816	awr    	Philip Petrescu	Owner
37817	atutor    	Greg Gay	Owner
37818	auth_sqlite    	Andrei Zmievski	Owner
37819	opinio    	ObjectPlanet, Inc.	Owner
37821	wx4j    	Dave Dribin	Owner
37822	reverend    	Amir Bakhtiar	Owner
37823	dbmarc    	Daniel Ritz	Owner
37825	pysaprfc    	Klavdij Voncina	Owner
37827	divmod    	Amir Bakhtiar	Owner
37828	loginmonitor    	Tim Niemueller	Owner
37829	ipsecmonitor    	Tim Niemueller	Owner
37830	blogplanet    	Copprhead	Owner
37833	fedora    	Chris Wilper	Owner
37833	fedora    	Ronda Grizzle	Owner
37836	kissfft    	Mark Borgerding	Owner
37838	sitr    	David McDonald	Owner
37839	pkit    	KimboGum	Owner
37841	partgui    	François Dupoux	Owner
37843	discmage    	Dirk	Owner
37844	sequoia    	Emmanuel Cecchet	Owner
37846	solarpack    	Nicolas Fugier	Owner
37847	gms    	Gordano	Owner
37848	hashit    	davidge	Owner
37849	alogg    	lyrian	Owner
37851	avsomat    	Dr. Alexandru Corlan	Owner
37853	pylets_cgi    	Richard Kay	Owner
37854	yap2lc    	Radu Negut	Owner
37855	athfs    	Kementeus Xtian	Owner
37857	unh-iscsi    	Bob Russell	Owner
37858	wavbreaker    	Timothy Robinson	Owner
37861	fungcalc    	Jason Kivlighn	Owner
37861	fungcalc    	Fungmeista	Project Manager
37863	xmule    	Ted R. Smith	Owner
37866	mpd    	Max Kellermann	Maintainer
37866	mpd    	avuton	Admin
37867	kopenhbci    	aquamaniac	Owner
37868	fontlinge    	raettchen3	Owner
37869	logcheck    	Todd Troxell	admin
37870	javabot-aimmsnyahoo    	Ryan Michela	Owner
37871	safaritohtml    	P.Gleichmann	Owner
37875	sendymail    	Anderson Lizardo	Owner
37876	dhcpusestats    	CSUMB	Owner
37877	py-freetype    	Joseph Koshy	Owner
37879	4est_blog    	4est	Owner
37880	xmysql    	Alex	Owner
37883	ft    	Cornel Alexa	Owner
37884	linuxcaixamgica    	Domingos Bruges	Owner
37887	andromeda-x    	liaiss	Owner
37890	slackmore    	c.kruk	Owner
37891	rawdog    	Adam Sampson	Owner
37894	codeviz    	Mel Gorman	Owner
37896	safaribookmarksextractor    	deerdesign	Owner
37899	mapagi    	calicant	Owner
37900	archetypes    	Sidnei da Silva	Owner
37901	nss-sqlrelay    	David Muse	Owner
37903	cjoverkill    	Galaxy Media	Owner
37904	calendrian    	Rüdiger Goetz	Owner
37905	qtads    	Nikos Chantziaras	Owner
37907	piwva    	Thomas Karlsson	Owner
37910	cdk4nios    	Stephan Linz	Owner
37911	jb    	jon	Owner
37912	blootbot    	Tim Riker	Owner
37913	phpdocsystem    	Alex King	Owner
37915	pingwinek    	Grzegorz D&#261;browski	Owner
37922	pfc    	Bavo De Ridder	Owner
37924	updrem    	Duke	Owner
37927	chdecide    	Christian Hedin	Owner
37929	jumpi    	Peter Klauser	Owner
37930	joap-perl    	Evan Prodromou	Owner
37933	jchassis    	Sam Stainsby	Owner
37935	mgstep    	Felipe A. Rodriguez	Owner
37936	cctt    	Simon Castro	Owner
37937	sysxs    	sysXs	Owner
37944	jspro    	Stuart Wigley	Owner
37945	kavmailcheck    	leshats	Owner
37950	trailscout    	Vacilando	Owner
37953	zapedit    	David Cummings	Owner
37954	gtk2-perl    	muppet	Owner
37954	gtk2-perl    	spicyjack	Maintainer
37958	msnp    	Manish Jethani	Owner
37959	pybackup    	Manuel Gutierrez Algaba	Owner
37960	ticket_applet-2    	Charles Duffy	Owner
37961	cybertester    	Alexander Yap	Owner
37964	secureserv    	Justin	Owner
37965	idlekick    	Bender	Owner
37966	ndl    	hayk	Owner
37967	sa-exim-stats    	Martin Balvers	Owner
37970	pop3filter    	Juan F. Codagnone	Owner
37971	quill    	Chris Long	Owner
37972	mp3cat_util    	Tom Clegg	Owner
37974	gurubot    	Helge Ingvoldstad	Owner
37976	emailticker    	flaimo	Owner
37978	arachnophilia    	linux	Owner
37980	nkdbjavamapper    	nkadmin	Owner
37984	objectstatus    	Alex	Owner
37985	phprojektbackup    	somnium	Owner
37986	dov4l    	Folkert van Heusden	Owner
37995	simsoup    	Chris Gordon-Smith	Owner
37996	gcx    	Radu Corlan	Owner
37997	httpwww_tools-soft_com    	Tools Soft Solutions	Owner
37998	quax    	Claudiu Costin	Owner
37999	gtksee    	Daniel Ome	Owner
38000	tilefoundry    	IkeKrull	Owner
38004	wmupmon    	jj	Owner
38007	fastscripts    	danielpunkass	Owner
38008	csound    	linux	Owner
38009	simplemon    	Anders Nordby	Owner
38011	qwtplot3d    	krischnamurti	Owner
38012	boost-build    	Vladimir Prus	Owner
38014	python-crack    	Domenico Andreoli	Owner
38017	shweby    	Fares TRIKI	Owner
38018	shellforge    	Philippe Biondi	Owner
38020	junitconv    	Nicola Asuni	Owner
38022	maxcpu    	Kees Cook	Owner
38023	tclwebtest    	tilz	Owner
38027	minido    	Michael Opdenacker	Owner
38030	kraken    	Lotzi Boloni	Owner
38032	conspy    	Russell Stuart	Owner
38034	readittome    	Alex King	Owner
38038	thetraverser    	Tom Cleland	Owner
38039	blueshoes    	blueshoes.org	Owner
38043	checkraid    	Andreas Stabaginski	Owner
38045	viplugin    	Michael Bartl	Owner
38046	jtetrisplugin    	Michael Bartl	Owner
38048	kggs    	mooby	Owner
38053	ichatexporter    	Marc Weil	Owner
38055	rss-im    	dethkultur	Owner
38056	editsource    	Talrias	Owner
38058	simplehttpd    	shackfu	Owner
38059	physics3d    	Ben Childs	Owner
38060	libbt    	kevin	Owner
38063	binpost    	Tomasz Kopczuk	Owner
38072	sbam    	aasimon	Owner
38073	cone    	Sam Varshavchik	Owner
38076	psyncx    	Acorn Soft	Owner
38078	vmime    	Vincent Richard	Owner
38079	libtc    	Måns Rullgård	Owner
38081	palm-sv203    	Mike Deaman	Owner
38086	nkplatinum    	nkadmin	Owner
38088	openclinic    	jact	Owner
38089	poplimitd    	Way to the Web	Owner
38091	libmodbus    	Cougar	Owner
38093	cuecat-driver    	Pierre-Philippe Coupard	Owner
38094	cueact    	Pierre-Philippe Coupard	Owner
38097	qtexmaker    	Brachet Pascal	Owner
38098	naina    	Vadim Fedukovich	Owner
38099	qgfe    	Brachet Pascal	Owner
38105	submount    	Eugene Weiss	Owner
38106	faus    	Glasswalk3r	Owner
38108	usr_sure_connect_linux_driver    	Patrizio Bruno	Owner
38111	verbiste    	Pierre Sarrazin	Owner
38112	dustbowl    	Zavatad	Owner
38113	plush    	linux	Owner
38114	nanoblogger    	Kevin Wood	Owner
38118	qdist    	Thomas Mailund	Owner
38119	acdesigner    	Robert Trebula	Owner
38120	php_tree    	Ralf Roeber	Owner
38127	satan    	Anton Persson	Owner
38128	publicador    	Victor Bogado	Owner
38130	jabacats    	Moncheto	Owner
38134	doclite    	murlen	Owner
38135	sphpell    	Todd	Owner
38136	jrman    	Gerardo Horvilleur	Owner
38141	bblog    	Eadz	Owner
38143	torrentsniff    	Alan De Smet	Owner
38145	openloadtester    	Donald Doane	Owner
38146	galena    	Herbert Poul	Owner
38149	braa    	mteg	Owner
38156	cream-pts    	pts	Owner
38159	gpppwrap    	guido socher	Owner
38164	dnspython    	Bob Halley	Owner
38165	jao    	linux	Owner
38167	catviz    	Joost Horward	Owner
38172	joone    	pmarrone	Owner
38173	saros    	Sebastian Harl	Owner
38174	uln    	gareuselesinge	Owner
38174	uln    	alex	developer
38176	seeborg    	HMage	Owner
38177	lancer    	xenoform	Owner
38182	downman    	Manuel Clos	Owner
38185	docpile    	rusi	Owner
38188	intergif    	linux	Owner
38190	fontedit    	linux	Owner
38191	shishi    	Simon Josefsson	Owner
38192	gss    	Simon Josefsson	Owner
38193	lintplus    	linux	Owner
38194	exilist    	duncanthrax	Owner
38195	initscriptsgeneric    	Pierre Ossman	Owner
38196	initscriptsvpn    	Pierre Ossman	Owner
38198	armagetronad    	z-man	Owner
38199	ruby-php-serialize    	Thomas Hurst	Owner
38200	dupseek    	Antonio Bellezza	Owner
38201	perlpanel    	Gavin Brown	Owner
38202	kgsueme    	Marc A. Lehmann	Author
38203	naturaldocs    	Greg Valure	Owner
38204	flp5    	Francesco Bradascio	Owner
38207	nice_compiler    	Daniel Bonniot	Owner
38208	tagspam    	Richard Kay	Owner
38209	quantian    	Dirk Eddelbuettel	Owner
38210	horgand    	holborn	Owner
38212	quiche    	Tom Bigwood	Owner
38213	jweather    	arimus	Owner
38214	mpro    	William Knop	Owner
38216	ect4linux    	linux	Owner
38222	blosxom    	Martin Pool	Owner
38222	blosxom    	Axel Beckert	Maintainer
38223	kalpa    	Oleg Shalnev	Owner
38224	wings3d    	Mickaël Rémond	Owner
38227	libckpt    	Michael Wojciechowski	Owner
38230	slotsig    	kafka-fr	Owner
38232	ktctool    	Vairo Raja	Owner
38232	ktctool    	Skypher	Developer
38235	xplot    	hilbert	Owner
38242	pervasivesql    	Chris Kauffman	Owner
38243	log4cxx    	Michael CATANZARITI	Owner
38245	pornpl    	Daniele Frijia	Owner
38246	itps    	Tim Halle	Owner
38248	mxml    	Michael Sweet	Owner
38251	nsd    	Gürkan	Owner
38255	autoindex    	hagsjust	Owner
38256	qed    	quadcap	Owner
38258	htmlpopuptreeselect    	Sam Tregar	Owner
38260	abeni    	Rob Cakebread	Owner
38264	spamcruncher    	Dennis Plöger	Owner
38265	boxmenu    	MikeFM	Owner
38266	mycsv    	marcelognunez	Owner
38267	editonjavabeansdk    	RealObjects	Owner
38269	esdl    	Mickaël Rémond	Owner
38270	php-kadm5    	Holger Burbach	Owner
38271	rssbuilder    	flaimo	Owner
38272	squideral    	stealth	Owner
38275	voodoopm    	desmond	Owner
38276	libmplite    	Johan Vervloet	Owner
38277	svgl    	conversy	Owner
38280	db4obrowser    	Kai Wegner	Owner
38281	gled    	Matevz Tadel	Owner
38283	kahakai    	Nick Welch	Owner
38283	kahakai    	Daniel Brown	developer
38283	kahakai    	Eugene Pervago	lead developer
38284	viper-toolkit    	David Mihalcik	Owner
38285	textile4j    	Mark Lussier	Owner
38286	carbonframework    	Greg Hinkle	Owner
38286	carbonframework    	Doug	Owner
38288	crget    	bascule	Owner
38290	libnewmail    	Mezcalero	Owner
38299	mill2xv    	gorlik	Owner
38301	haystack    	linux	Owner
38302	stv    	Shashikiran Ganesh	Owner
38304	2d3dpiechartgraphsoftware    	Patrick OBrien	Owner
38305	midirecord    	Tuomas Airaksinen	Owner
38307	coweb    	Sébastien DIAZ	Owner
38309	tiger-dental    	Gareth Davis	Owner
38310	yuburner    	Kalou	Owner
38314	marlin    	Iain	Owner
38316	ldap-account-manager    	Roland Gruber	Owner
38318	pyadvsearch    	Manuel Gutierrez Algaba	Owner
38319	kava    	goa2000	Owner
38321	pysco    	linux	Owner
38324	nyquist    	linux	Owner
38326	wavesurfer    	linux	Owner
38327	perl-pad    	Thilo Planz	Owner
38328	cmt    	linux	Owner
38330	hotplugpp    	René Rebe	Owner
38331	phonoripper    	klappnase	Owner
38335	delator    	JCMD	Owner
38336	ifsplot    	Ricardo Biloti	Owner
38341	jsimplex    	madnessjames	Owner
38341	jsimplex    	Russell Thackston	Owner
38343	phptestmanager    	Michele	Owner
38346	rssmixtape    	David "Novalis" Turner	Owner
38348	revirt    	linux	Owner
38352	aarchives    	Heimdall	Owner
38355	codeapplet    	Adam Chlipala	Owner
38358	mysticircd    	BluD	Owner
38361	scsiaddgui    	klappnase	Owner
38362	jtictactoe    	Torgny Johansson	Owner
38363	qtide    	Tekilla	Owner
38364	mailbouncer    	Hans-Georg Esser	Owner
38365	icar    	Adrian Sampson	Owner
38369	acoc    	Ian Macdonald	Owner
38370	ppd    	Mike	Owner
38370	ppd    	Steve	Owner
38370	ppd    	Brian	Owner
38372	mc4j    	Greg Hinkle	Owner
38378	neteclipse    	optik_storm	Owner
38382	ttwsm1    	John W. List	Owner
38383	max_links    	massy	Owner
38386	quark    	Ben Jansens	Owner
38388	sdlpong    	Forrest Loomis	Owner
38389	followmeip    	NfoCipher	Owner
38390	vex    	John Krasnay	Owner
38392	magiccube4d    	linux	Owner
38393	cdlinux    	BenZ	Owner
38394	vlevel    	linux	Owner
38397	photos    	Alex King	Owner
38402	system-down    	Edoardo Esposito	Developer
38402	system-down    	Alberto Donato	Developer
38402	system-down    	Francesco Facconi	Developer
38405	tvrec_tools    	Christian Link	Owner
38410	kses    	Ulf Harnhammar	Owner
38411	gos4j    	HR	Owner
38415	openxades    	Jaanus Kase	Owner
38416	xchatruby    	Jamis	Owner
38420	mc    	Christian Laursen	Owner
38426	libcff    	Johan Vervloet	Owner
38428	keylime    	c3w	Owner
38433	linux4geeks    	Sven Ladegast	Owner
38434	jaxmexs    	Jochen Wiedmann	Owner
38434	jaxmexs    	robert burrell donkin	Admin
38437	guru4self    	linux	Owner
38438	weberp    	Phil Daintree	Owner
38439	vba    	Lapo Luchini	Owner
38440	condenser    	linux	Owner
38444	phpsane    	David Fröhlich	Owner
38445	pclasses    	cproch	Owner
38446	gnugadu    	Marcin Krzyzanowski	Developer
38446	gnugadu    	Igor Popik	Developer
38446	gnugadu    	Jakub Jankowski	Owner
38448	jfacecbc    	Andrea Mazzolini	Owner
38451	ezfm    	ejk	Owner
38453	hffzip    	Claudio Scordino	Owner
38456	webgraph    	Sebastiano Vigna	Owner
38458	vofce    	zoul	Owner
38460	cyrus2courier    	Alexander Marx	Owner
38461	nfsc    	Jerry Talkington	Owner
38462	classfile    	Kimberley Burchett	Owner
38463	partyfish    	kage-chan	Owner
38463	partyfish    	dxprog	Admin
38464	irmo    	Simon Howard	Owner
38466	cce-interact    	Glen	Owner
38468	ot    	linux	Owner
38469	rhide    	linux	Owner
38474	konspire2b    	Jason Rohrer	Owner
38481	h2incn    	j. kroll	Owner
38482	krefty    	jalal	Owner
38483	vsacs    	PlatformIS	Owner
38484	spectrumscm    	SpectrumSCM	Owner
38485	vte    	sigra	Owner
38488	traktor2    	Andreas Roedl	Owner
38492	gail    	sigra	Owner
38493	ssltunnel    	Alex Hornby	Owner
38494	libcfgparse    	Furball	Owner
38496	pypov    	Simon Burton	Owner
38497	contacts    	Shane Celis	Owner
38498	satellitarium    	Federico Ulivi	Owner
38502	vsdb    	John Meacham	Owner
38510	bluedot    	Matti Tukiainen	Owner
38511	rscode    	linux	Owner
38512	fano    	linux	Owner
38513	device-serialport    	Kees Cook	Owner
38517	blocks3d    	Jorrit Tyberghein	Owner
38519	calstats    	Jan Krupa	Owner
38522	ep    	Ondrej Jombík	Owner
38523	samizdat    	Dmitry Borodaenko	Owner
38525	camlserv    	Jurjen Stellingwerff	Owner
38529	rumor    	Vaclav Smilauer	Owner
38530	olsr    	imipak	Owner
38532	cdsr    	imipak	Owner
38533	click    	imipak	Owner
38536	busyb    	Mycroft	Owner
38537	aodvruu    	imipak	Owner
38538	aodv-nist    	imipak	Owner
38539	scouttracker    	JazerNorth	Owner
38540	rspf    	imipak	Owner
38542	phpqladmin    	Turbo Fredriksson	Owner
38545	wxupx    	X	Owner
38547	viking    	kavli	Owner
38548	qmbtagger    	Ewen	Owner
38551	fwbuilder-pix    	Vadim Kurland	Owner
38554	jogone    	Andre Powroznik	Owner
38558	paragonntfs4linux    	paragonsoftware	Owner
38565	mmxmpcr    	Michael	Owner
38571	peksystray    	Mohammed Sameer	Owner
38575	proxy-applet    	Dag Wieers	Owner
38576	artima    	linux	Owner
38578	toplight    	Bruce Cooper	Owner
38581	tecp    	Jan Willemson	Owner
38585	ajaqs    	kodeCharlie	Owner
38586	date-manip    	Ed Avis	Owner
38589	jxpath    	Alexandre Brillant	Owner
38597	ispworks    	Martin List-Petersen	Owner
38599	easyfunktion    	magr	Owner
38602	blue_for_csound    	kunstmusik	Owner
38603	mimic    	fdsd	Owner
38604	parchive    	linux	Owner
38605	diradm    	Dan	Owner
38606	code6    	linux	Owner
38608	hardinfo    	Leandro Pereira	Owner
38612	goszifox    	James Bowman	Owner
38614	crosstool    	Dan Kegel	Owner
38616	uplog    	Mats Engstrom	Owner
38622	webtester    	Groff	Owner
38633	webcrawler    	linux	Owner
38634	websphinx    	linux	Owner
38637	timesheet    	Thiesen hardware- & software-design gmbh	Owner
38639	brian    	Gerrit Holl	Owner
38640	install4j    	Ingo Kegel	Owner
38641	imagearchive    	Thomas W-P	Owner
38645	noexec    	Valery Reznic	Owner
38646	webwindowjava    	Horst Heistermann	Owner
38652	alcolix    	K. Hampf	Owner
38655	hoz    	tabo	Owner
38657	bwmtools    	Nigel Kukard	Owner
38664	bcrm    	BrowserCRM	Owner
38668	relax-log-analyzer    	Matti Tukiainen	Owner
38669	jrobin    	Sasa Markovic	Owner
38670	otpcalc    	anthonyu	Owner
38671	pspa    	anthonyu	Owner
38672	cage    	anthonyu	Owner
38674	authenticache    	anthonyu	Owner
38679	palmfontconv    	Alexander R. Pruss	Owner
38682	sheltermanager    	Bob Tetley	Owner
38683	q_audio    	Albert Graef	Owner
38689	ekstreme-phpcounter    	eKstreme	Owner
38690	gconfigure    	Jauco	Owner
38692	lmlm    	Shlomi Fish	Owner
38693	wycsv    	mauro (mauf) franzoni	Owner
38694	tn5250j    	kjp	Owner
38695	wyform    	mauro (mauf) franzoni	Owner
38696	wycode    	mauro (mauf) franzoni	Owner
38697	istrice    	sacry1	Owner
38698	ns-2    	imipak	Owner
38699	akaroa    	imipak	Owner
38700	dsh    	Ed Avis	Owner
38706	cday    	Andrew Ziem	Owner
38707	cwirc    	Pierre-Philippe Coupard	Owner
38713	dsurvey    	dooglio	Owner
38720	wesnoth    	Sirp	Owner
38720	wesnoth    	isaaccp	Release Manager
38725	snownews    	Oliver Feiler	Owner
38727	brinance    	LocoBurger	Owner
38728	p-run    	Frank Sorenson	Owner
38729	cartoon    	dreez	Owner
38731	racekit    	gradecurve	Owner
38733	yazdforum    	Aflatoon	Owner
38735	annotateit    	saintbrie	Owner
38737	brutalfm    	Daniel Forchheimer (upiom)	Owner
38738	admlogger    	Aaron D. Marasco	Owner
38739	superflexible    	somusque	Owner
38746	phptasks    	Shifter	Owner
38747	flashboot    	Damien Miller	Owner
38749	db4ointerface    	Kai Wegner	Owner
38751	sagator    	SAL	Owner
38752	gigsaw    	Rey	Owner
38753	torba    	Andrei Bulava	Owner
38755	libflog    	Justin Forest	Owner
38756	knokiisync    	Dimitris Stasinopoulos	Owner
38759	fetchtowebmail    	Jonas Wolz	Owner
38760	kickstart-tools    	Brian Long	Owner
38761	genexva    	Tom Laudeman	Owner
38762	mqs    	Alexandre Dulaunoy	Owner
38763	smb4k    	Marc Hansen	Owner
38764	figtex2eps    	Håvard Berland	Owner
38766	animaltracker    	Rainer Blessing	Owner
38767	rpm-analyzer    	alain TAUCH	Owner
38772	ffrenzy    	Paul van Tilburg	Owner
38773	linxtris    	Dulio Matos Leite	Owner
38780	sptool    	Alexander Babichev	Owner
38782	openssh-watchdog    	Hideaki Goto	Owner
38783	openssh-ickp    	dystopia	Owner
38784	openssh-tis    	dystopia	Owner
38785	openssh-gssapi    	dystopia	Owner
38786	jcsi-kerberos    	jpickers	Owner
38787	isaac    	linux	Owner
38789	c3dt    	Cocoa 3D Tutorial	Owner
38790	acapd    	Dave Cridland	Owner
38792	repasa    	Vladimir Támara Patiño	Owner
38794	ireport    	Giulio Toffoli	Owner
38796	sipbomber    	Metalink Ltd	Owner
38800	dolibarr    	Laurent Destailleur	Owner
38800	dolibarr    	Rodolphe Quiedeville	Owner
38804	ejp    	Sebastien Vauclair	Owner
38807	packagemanager    	fLithm	Owner
38808	pathological    	John-Paul Gignac	Owner
38812	datascript    	Godmar Back	Owner
38815	spamikaze    	Rik van Riel	Owner
38819	gfaimg    	rchandran	Owner
38820	lucas    	Patrick Ahlbrecht	Owner
38821	xexmail    	Waitman Gobble	Owner
38822	xcw    	Pierre-Philippe Coupard	Owner
38823	elseed    	Greg Gardner	Owner
38828	toctask    	jon	Owner
38830	jena    	imipak	Project Manager
38831	joseki    	imipak	Project Manager
38832	phpwsbb    	linux	Owner
38833	geblog    	Jay	Owner
38834	mb    	linux	Owner
38838	vrml-scm    	Peter Ivanyi	Owner
38839	fluid    	Josh Green	Owner
38840	i3dglload    	Andre Ellguth	Owner
38841	zoem    	Stijn van Dongen	Owner
38842	xep    	Kevin Brown	Owner
38847	package-framework    	Tom Lord	Owner
38848	pfflowd    	Damien Miller	Owner
38851	libgexecutor    	Giovanni Pardini	Owner
38852	gcipher    	Shannon -jj Behrens	Owner
